Rk,Player,From,To,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,-9999
1,Michael Adams,1995,1996,2,50,772,104,231,43,122,51,65,11,51,162,44,5,51,66,302,.450,.352,.785,15.4,6.0,1.0,3.2,0.9,0.1,adamsmi01
2,Rafael Addison,1996,1997,2,94,871,126,287,8,29,39,50,44,135,64,17,12,44,126,299,.439,.276,.780,9.3,3.2,1.4,0.7,0.2,0.1,addisra01
3,Jeff Adrien,2013,2014,2,77,969,94,208,0,2,78,125,101,284,43,25,42,40,115,266,.452,.000,.624,12.6,3.5,3.7,0.6,0.3,0.5,adrieje01
4,Alexis Ajinça,2009,2010,2,37,212,30,79,0,2,20,29,10,34,3,8,7,14,39,80,.380,.000,.690,5.7,2.2,0.9,0.1,0.2,0.2,ajincal01
5,Cory Alexander,2005,2005,1,16,201,16,49,8,19,9,12,8,29,37,9,1,19,29,49,.327,.421,.750,12.6,3.1,1.8,2.3,0.6,0.1,alexaco01
6,Malik Allen,2005,2005,1,22,271,49,101,0,0,13,14,16,47,7,5,11,7,24,111,.485,,.929,12.3,5.0,2.1,0.3,0.2,0.5,allenma01
7,Alan Anderson,2006,2007,2,53,820,112,262,29,78,52,64,34,102,53,18,4,54,81,305,.427,.372,.813,15.5,5.8,1.9,1.0,0.3,0.1,anderal01
8,Derek Anderson,2007,2008,2,78,1586,173,419,73,204,121,144,38,165,177,64,8,81,164,540,.413,.358,.840,20.3,6.9,2.1,2.3,0.8,0.1,anderde01
9,Kenny Anderson,1996,1996,1,38,1302,206,454,56,157,109,150,26,102,328,59,6,88,105,577,.454,.357,.727,34.3,15.2,2.7,8.6,1.6,0.2,anderke01
10,Richard Anderson,1990,1990,1,54,604,88,211,37,100,18,23,33,127,55,20,9,26,64,231,.417,.370,.783,11.2,4.3,2.4,1.0,0.4,0.2,anderri01
11,Michael Ansley,1992,1992,1,2,13,3,7,0,0,0,0,0,2,0,0,0,0,1,6,.429,,,6.5,3.0,1.0,0.0,0.0,0.0,anslemi01
12,B.J. Armstrong,1998,1999,2,72,950,120,237,15,42,46,53,13,85,171,28,0,45,84,301,.506,.357,.868,13.2,4.2,1.2,2.4,0.4,0.0,armstbj01
13,Stacey Augmon,2002,2002,1,77,1319,140,328,0,3,77,101,59,225,103,56,12,54,115,357,.427,.000,.762,17.1,4.6,2.9,1.3,0.7,0.2,augmost01
14,D.J. Augustin,2009,2012,4,282,7545,1017,2501,350,936,684,781,90,564,1248,177,11,458,484,3068,.407,.374,.876,26.8,10.9,2.0,4.4,0.6,0.0,augusdj01
15,Dwayne Bacon,2018,2020,3,135,2159,279,693,68,197,89,124,27,313,137,51,9,78,170,715,.403,.345,.718,16.0,5.3,2.3,1.0,0.4,0.1,bacondw01
16,Amari Bailey,2024,2024,1,10,65,8,24,1,8,6,7,6,9,7,3,0,4,2,23,.333,.125,.857,6.5,2.3,0.9,0.7,0.3,0.0,baileam01
